id,title,timestamp,reference,topics,oeil_subjects,eurovoc_concepts,result,topics_filled,topics_effective
137767,Mobilisation of the European Union Solidarity Fund to provide assistance to Croatia,2021-12-14T14:49:19,A9-0343/2021,"Climate and environment, Economy and budget","Natural disasters, Solidarity Fund, 2021 budget","payment appropriation, aid to disaster victims, budget appropriation, general budget (EU), earthquake, commitment of expenditure, emergency aid, financial aid, European Union Solidarity Fund",,"Climate and environment, Economy and budget","Climate and environment, Economy and budget"
137768,"Predictability for Member States and procedures for dispute resolution when making available the traditional, VAT and GNI based own resources",2021-12-14T14:49:19,A9-0347/2021,Economy and budget,"Financing of the budget, own resources","financial control, budget policy, Member States' contribution, EU budget, EU Member State, GNP contribution, VAT resource",,Economy and budget,Economy and budget
137952,Combating gender-based violence: cyberviolence,2021-12-14T14:49:19,A9-0338/2021,Gender equality,"Women condition and rights, Action to combat violence, trafficking in human beings and migrant smuggling",,,Gender equality,Gender equality
137937,Union tariff rate quota for high quality beef from Paraguay,2021-12-13T20:53:37,A9-0333/2021,International trade,"Agreements and relations in the context of the World Trade Organization (WTO), Multilateral and plurilateral economic and trade agreements and relations","tariff quota, frozen product, originating product, refrigerated product, product quality, import (EU), beef, fresh meat, World Trade Organisation",,International trade,International trade
137528,Situation in Somalia,2021-11-25T15:36:34,RC-B9-0554/2021,,"Third-country political situation, local and regional conflicts, Fundamental freedoms, human rights, democracy in general",,,"Democracy, Foreign affairs, Human rights","Democracy, Foreign affairs, Human rights"
137555,"Human rights violations by private military and security companies, particularly the Wagner Group",2021-11-25T15:36:34,RC-B9-0560/2021,,"Fundamental freedoms, human rights, democracy in general",,,"Democracy, Human rights","Democracy, Human rights"
137566,The human rights situation in Cameroon,2021-11-25T15:36:34,RC-B9-0553/2021,,Human rights situation in the world,,,Human rights,Human rights
137603,The safety of truck parking lots in the EU,2021-11-25T11:39:37,B9-0552/2021,,"Road transport: passengers and freight, Transport regulations, road safety, roadworthiness tests, driving licence",,,Transport,Transport
137605,Mobilisation of the European Globalisation Adjustment Fund: redundancies in metal products manufacturing in Spain,2021-11-25T11:39:37,A9-0319/2021,"Worker’s rights, Economy and budget","Iron and steel industry, metallurgical industry, Industrial restructuring, job losses, redundancies, relocations, Globalisation Adjustment Fund (EGF), 2021 budget","EU financial instrument, dismissal, Basque Country, metal product, reintegration into working life, fight against unemployment, general budget (EU), unemployment due to technical progress, globalisation, employment aid, commitment of expenditure, European Globalisation Adjustment Fund, financial aid",,"Worker’s rights, Economy and budget","Worker’s rights, Economy and budget"
137606,Legal migration policy and law,2021-11-25T11:39:37,A9-0314/2021,Migration,Migration policy,,,Migration,Migration
137607,Introduction of a European Social Security pass for improving the digital enforcement of social security rights and fair mobility,2021-11-25T11:39:37,B9-0551/2021,Worker’s rights,"Protection of privacy and data protection, Free movement of workers, Workforce, occupational mobility, job conversion, working conditions, Workers protection and rights, labour law, Free movement and integration of third-country nationals",,,Worker’s rights,Worker’s rights
137608,"Multilateral negotiations in view of the 12th WTO Ministerial Conference in Geneva, 30 November to 3 December 2021",2021-11-25T11:39:37,B9-0550/2021,International trade,"Agreements and relations in the context of the World Trade Organization (WTO), Multilateral and plurilateral economic and trade agreements and relations",,,International trade,International trade
137460,A European strategy for critical raw materials,2021-11-24T14:50:29,A9-0280/2019,,,,,,
137462,A Pharmaceutical Strategy for Europe,2021-11-24T14:50:29,A9-0317/2021,Health,Pharmaceutical products and industry,,,Health,Health
137235,Common agricultural policy (CAP) 2021–2027,2021-11-23T14:20:39,A8-0198/2019,Food and agriculture,"Agricultural policy and economies , Marketing and trade of agricultural products and livestock","consumer information, common organisation of markets, agricultural production, agricultural product, aid to agriculture, designation of origin, peripheral region, product designation, single payment scheme, labelling",,Food and agriculture,Food and agriculture
137260,Support for strategic plans to be drawn up by Member States under the common agricultural policy (CAP strategic plans) and financed by the European Agricultural Guarantee Fund (EAGF) and by the European Agricultural Fund for Rural Development (EAFRD) 2021–2027,2021-11-23T14:20:39,A8-0200/2019,Food and agriculture,"Agricultural policy and economies , Rural development, European Agricultural Fund for Rural Development (EAFRD), European Agricultural Guidance and Guarantee Fund, EAGGF and  EAGF","management planning, common agricultural policy, aid to agriculture, EAGF, EAFRD, EU Member State, sustainable agriculture",,Food and agriculture,Food and agriculture
137271,"Common agricultural policy: financing, management and monitoring",2021-11-23T14:20:39,A8-0199/2019,Food and agriculture,"Agricultural policy and economies , Agrimonetary policy, compensatory amounts","rural development, management audit, common agricultural policy, agricultural production, aid to agriculture, EAGF, EAFRD, agricultural expenditure, financial aid, EAGGF",,Food and agriculture,Food and agriculture
137366,Insolvency proceedings: replacing Annexes A and B to Regulation,2021-11-23T14:20:39,A9-0293/2021,,Company law,"judicial proceedings, financial solvency, EU Member State, company law, claim, exchange of information, company in difficulties, judicial cooperation in civil matters in the EU, liquidation, cross-border cooperation, mutual recognition principle",,Economy and budget,Economy and budget
137367,Integrated farm statistics: Union contribution under the MFF for the years 2021 to 2027,2021-11-23T14:20:39,A9-0310/2021,Food and agriculture,Agricultural statistics,"EU financing, statistical method, agricultural statistics, EU statistics, agricultural structure, multiannual financial framework, data collection, agricultural holding",,Food and agriculture,Food and agriculture
137368,Packaged retail and insurance-based investment products (PRIIPs): key information documents. Extension of the transitional arrangement,2021-11-23T14:20:39,A9-0297/2021,Consumer protection,"Securities and financial markets, stock exchange, CIUTS, investments, Insurance, pension funds, Financial services, financial reporting and auditing, Financial supervision, Consumers' economic and legal interests","consumer information, financial market, regulation of investments, insurance, investment company, financial legislation, financial services",,Consumer protection,Consumer protection
137369,Undertakings for collective investment in transferable securities (UCITS): the use of key information documents,2021-11-23T14:20:39,A9-0301/2021,,"Securities and financial markets, stock exchange, CIUTS, investments, Financial supervision","investment protection, consumer information, approximation of laws, regulation of investments, investment company, securities, disclosure of information, financial legislation, financial services",,Economy and budget,Economy and budget
137370,EU sports policy: assessment and possible ways forward,2021-11-23T14:20:39,A9-0318/2021,,Sport,,,,
137371,"Digitalisation of the European reporting, monitoring and audit",2021-11-23T14:20:39,A9-0311/2021,,"Financial services, financial reporting and auditing, Financial supervision, Information and communication technologies, digital technologies, Financial management of undertakings, business loans, accounting",,,"Digital, Economy and budget","Digital, Economy and budget"
136941,European Partnership on Metrology,2021-11-11T11:06:29,A9-0242/2021,Economy and budget,"Standardisation, EC/EU standards and trade mark, certification, compliance, Precision engineering, optics, photography, medical, European research area and policy, Research specific areas, Innovation, Scientific and technological cooperation and agreements","innovation, metrology, scientific cooperation, research programme, scientific research, competitiveness, research and development, technological change, EU financing arrangements, EU programme",,Economy and budget,Economy and budget
136944,European Union Agency for Asylum,2021-11-11T11:10:22,A8-0392/2016,Migration,"Asylum, refugees, displaced persons; Asylum, Migration and Integration Fund (AMIF), Agencies and bodies of the EU","refugee, European Union Agency for Asylum, EU Member State, right of asylum, exchange of information, EU migration policy",,Migration,Migration
